Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,League,Season
495,Wilfried Singo,ci CIV,DF,Monaco,23,2000,27,23,"2,096",23.3,1,2,3,1,0,0,4,0,1.9,1.9,1.5,3.4,35,118,27,0.04,0.09,0.13,0.04,0.13,0.08,0.06,0.14,0.08,0.14,Matches,Ligue 1,2024/25
496,Ayanda Sishuba,be BEL,FW,Rennes,19,2005,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
497,Ibrahim Sissoko,ml MLI,FW,Saint-Étienne,28,1995,20,8,819,9.1,3,1,4,2,1,1,1,0,4.3,3.5,0.6,4.1,14,12,36,0.33,0.11,0.44,0.22,0.33,0.48,0.06,0.54,0.39,0.45,Matches,Ligue 1,2024/25
498,Niama Sissoko,ml MLI,"FW,MF",Reims,18,2005,4,0,47,0.5,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,1,2,0.00,0.00,0.00,0.00,0.00,0.54,0.00,0.54,0.54,0.54,Matches,Ligue 1,2024/25
499,Leo Skiri Østigård,no NOR,DF,Rennes,24,1999,16,14,"1,227",13.6,1,0,1,1,0,0,4,0,0.7,0.7,0.2,0.9,3,50,1,0.07,0.00,0.07,0.07,0.07,0.05,0.02,0.07,0.05,0.07,Matches,Ligue 1,2024/25
500,Milan Škriniar,sk SVK,DF,Paris S-G,29,1995,5,4,382,4.2,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,3,20,0,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches,Ligue 1,2024/25
501,Naatan Skyttä,fi FIN,FW,Toulouse,22,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
502,Eduard Sobol,ua UKR,DF,Strasbourg,29,1995,10,0,95,1.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
503,Florian Sotoca,fr FRA,"FW,MF",Lens,33,1990,31,22,"1,794",19.9,1,1,2,1,0,0,2,1,4.6,4.6,1.5,6.1,44,105,170,0.05,0.05,0.10,0.05,0.10,0.23,0.07,0.31,0.23,0.31,Matches,Ligue 1,2024/25
504,Issa Soumaré,sn SEN,"FW,MF",Le Havre,23,2000,29,21,"1,902",21.1,5,4,9,5,0,0,0,0,3.8,3.8,3.1,6.9,61,45,144,0.24,0.19,0.43,0.24,0.43,0.18,0.15,0.33,0.18,0.33,Matches,Ligue 1,2024/25
505,Saidou Sow,gn GUI,DF,Strasbourg,22,2002,12,11,"1,018",11.3,0,1,1,0,0,0,2,0,0.3,0.3,0.2,0.5,0,16,2,0.00,0.09,0.09,0.00,0.09,0.03,0.01,0.04,0.03,0.04,Matches,Ligue 1,2024/25
506,Saidou Sow,gn GUI,DF,Nantes,22,2002,9,9,799,8.9,1,0,1,1,0,0,1,0,0.6,0.6,0.4,1.1,2,15,0,0.11,0.00,0.11,0.11,0.11,0.07,0.05,0.12,0.07,0.12,Matches,Ligue 1,2024/25
507,Lucas Stassin,be BEL,FW,Saint-Étienne,19,2004,28,23,"1,887",21.0,12,4,16,12,0,0,4,0,7.0,7.0,3.4,10.4,26,35,149,0.57,0.19,0.76,0.57,0.76,0.35,0.17,0.53,0.35,0.52,Matches,Ligue 1,2024/25
508,Enzo Sternal,fr FRA,"FW,MF",Marseille,17,2007,2,0,24,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,Matches,Ligue 1,2024/25
509,Gabriel Suazo,cl CHI,DF,Toulouse,26,1997,30,23,"2,163",24.0,0,6,6,0,0,0,0,0,0.8,0.8,3.8,4.7,42,109,118,0.00,0.25,0.25,0.00,0.25,0.03,0.16,0.19,0.03,0.19,Matches,Ligue 1,2024/25
510,Abakar Sylla,ci CIV,DF,Strasbourg,21,2002,21,10,950,10.6,1,0,1,1,0,0,2,1,0.4,0.4,0.1,0.5,0,21,3,0.09,0.00,0.09,0.09,0.09,0.04,0.01,0.05,0.04,0.05,Matches,Ligue 1,2024/25
511,Issiaga Sylla,gn GUI,DF,Montpellier,30,1994,19,15,"1,156",12.8,1,0,1,1,0,0,2,0,1.8,1.8,0.6,2.4,33,53,46,0.08,0.00,0.08,0.08,0.08,0.15,0.05,0.19,0.15,0.19,Matches,Ligue 1,2024/25
512,Musa Al-Taamari,jo JOR,"FW,MF",Montpellier,27,1997,15,12,"1,116",12.4,2,1,3,2,0,0,3,0,2.6,2.6,1.5,4.1,55,30,76,0.16,0.08,0.24,0.16,0.24,0.21,0.12,0.33,0.21,0.33,Matches,Ligue 1,2024/25
513,Musa Al-Taamari,jo JOR,"FW,MF",Rennes,27,1997,11,7,567,6.3,1,0,1,1,0,0,1,0,2.4,2.4,1.3,3.8,21,8,39,0.16,0.00,0.16,0.16,0.16,0.39,0.21,0.60,0.39,0.60,Matches,Ligue 1,2024/25
514,Nicolás Tagliafico,ar ARG,DF,Lyon,31,1992,24,22,"1,902",21.1,3,1,4,3,0,0,7,0,3.0,3.0,0.8,3.8,31,97,81,0.14,0.05,0.19,0.14,0.19,0.14,0.04,0.18,0.14,0.18,Matches,Ligue 1,2024/25
515,Axel Tapé,fr FRA,"DF,MF",Paris S-G,16,2007,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,1,5,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.03,0.02,0.03,Matches,Ligue 1,2024/25
516,Florian Tardieu,fr FRA,MF,Saint-Étienne,32,1992,24,13,"1,252",13.9,2,4,6,2,0,0,0,0,0.6,0.6,1.3,1.9,11,139,44,0.14,0.29,0.43,0.14,0.43,0.05,0.10,0.15,0.05,0.15,Matches,Ligue 1,2024/25
517,Oussama Targhalline,ma MAR,MF,Le Havre,22,2002,14,12,990,11.0,0,0,0,0,0,0,0,0,0.1,0.1,0.7,0.9,25,66,34,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.08,0.01,0.08,Matches,Ligue 1,2024/25
518,Enzo Tchato,cm CMR,DF,Montpellier,21,2002,27,21,"1,899",21.1,0,0,0,0,0,0,3,0,0.1,0.1,1.5,1.7,44,62,95,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,0.01,0.08,Matches,Ligue 1,2024/25
519,Arnau Tenas,es ESP,GK,Paris S-G,23,2001,1,1,90,1.0,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,0,1,0,0.00,1.00,1.00,0.00,1.00,0.00,0.21,0.21,0.00,0.21,Matches,Ligue 1,2024/25
520,Tanner Tessmann,us USA,MF,Lyon,22,2001,25,13,"1,234",13.7,1,0,1,1,0,0,3,0,1.0,1.0,0.6,1.6,11,56,27,0.07,0.00,0.07,0.07,0.07,0.07,0.05,0.11,0.07,0.11,Matches,Ligue 1,2024/25
521,Teddy Teuma,mt MLT,MF,Reims,30,1993,17,9,750,8.3,1,0,1,0,1,1,1,0,1.4,0.6,1.1,1.7,9,47,34,0.12,0.00,0.12,0.00,0.00,0.17,0.13,0.30,0.07,0.21,Matches,Ligue 1,2024/25
522,Jordan Teze,nl NED,DF,Monaco,24,1999,16,8,569,6.3,1,0,1,1,0,0,2,1,1.2,1.2,1.5,2.7,9,31,41,0.16,0.00,0.16,0.16,0.16,0.19,0.24,0.43,0.19,0.43,Matches,Ligue 1,2024/25
523,Sorba Thomas,wls WAL,"FW,MF",Nantes,24,1999,25,15,"1,321",14.7,1,3,4,1,0,0,3,0,1.5,1.5,3.7,5.2,41,34,93,0.07,0.20,0.27,0.07,0.27,0.10,0.25,0.35,0.10,0.35,Matches,Ligue 1,2024/25
524,Adrien Thomasson,fr FRA,MF,Lens,30,1993,33,31,"2,615",29.1,3,7,10,3,0,0,7,0,5.9,5.9,6.0,11.9,30,149,138,0.10,0.24,0.34,0.10,0.34,0.20,0.21,0.41,0.20,0.41,Matches,Ligue 1,2024/25
525,Corentin Tolisso,fr FRA,MF,Lyon,29,1994,32,27,"2,329",25.9,7,4,11,7,0,0,4,0,5.3,5.3,4.9,10.2,31,166,133,0.27,0.15,0.43,0.27,0.43,0.21,0.19,0.40,0.21,0.40,Matches,Ligue 1,2024/25
526,Abdoulaye Touré,gn GUI,MF,Le Havre,30,1994,28,26,"2,324",25.8,10,1,11,2,8,9,5,0,9.4,2.2,0.4,2.6,17,109,28,0.39,0.04,0.43,0.08,0.12,0.37,0.02,0.38,0.08,0.10,Matches,Ligue 1,2024/25
527,Birama Touré,ml MLI,"MF,DF",Montpellier,32,1992,8,2,300,3.3,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,9,2,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches,Ligue 1,2024/25
528,Ousmane Toure,fr FRA,DF,Lille,19,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
529,Adrien Truffert,fr FRA,"DF,MF",Rennes,22,2001,33,31,"2,752",30.6,2,2,4,2,0,0,3,0,2.4,2.3,3.2,5.5,69,104,243,0.07,0.07,0.13,0.07,0.13,0.08,0.11,0.18,0.08,0.18,Matches,Ligue 1,2024/25
530,Vanderson,br BRA,DF,Monaco,23,2001,29,23,"2,064",22.9,1,3,4,1,0,0,6,1,2.2,2.2,3.1,5.3,57,102,151,0.04,0.13,0.17,0.04,0.17,0.10,0.14,0.23,0.10,0.23,Matches,Ligue 1,2024/25
531,Robinio Vaz,fr FRA,FW,Marseille,17,2007,2,0,75,0.8,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.5,3,0,6,0.00,0.00,0.00,0.00,0.00,0.61,0.00,0.61,0.61,0.61,Matches,Ligue 1,2024/25
532,Jordan Veretout,fr FRA,MF,Lyon,31,1993,27,19,"1,553",17.3,2,0,2,2,0,0,3,0,1.9,1.9,0.6,2.5,35,99,60,0.12,0.00,0.12,0.12,0.12,0.11,0.04,0.14,0.11,0.14,Matches,Ligue 1,2024/25
533,Ben Viadere,fr FRA,MF,Auxerre,18,2005,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.85,0.00,0.85,Matches,Ligue 1,2024/25
534,Vitinha,pt POR,MF,Paris S-G,24,2000,29,20,"2,042",22.7,5,1,6,3,2,2,1,0,3.4,1.8,2.6,4.4,53,224,57,0.22,0.04,0.26,0.13,0.18,0.15,0.11,0.27,0.08,0.20,Matches,Ligue 1,2024/25
535,Ibrahima Wadji,sn SEN,"FW,MF",Saint-Étienne,29,1995,10,2,347,3.9,0,0,0,0,0,0,1,0,0.8,0.8,0.0,0.8,11,4,24,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.20,0.20,Matches,Ligue 1,2024/25
536,Elye Wahi,fr FRA,FW,Marseille,21,2003,13,7,574,6.4,3,1,4,2,1,1,1,0,6.0,5.2,0.4,5.6,7,7,41,0.47,0.16,0.63,0.31,0.47,0.94,0.07,1.00,0.81,0.88,Matches,Ligue 1,2024/25
537,Caleb Wiley,us USA,"DF,MF",Strasbourg,19,2004,6,3,266,3.0,0,1,1,0,0,0,1,0,0.0,0.0,0.7,0.7,3,7,9,0.00,0.34,0.34,0.00,0.34,0.01,0.23,0.24,0.01,0.24,Matches,Ligue 1,2024/25
538,Christopher Wooh,cm CMR,DF,Rennes,22,2001,20,17,"1,456",16.2,0,0,0,0,0,0,6,1,1.3,1.3,0.1,1.4,14,59,2,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.09,0.08,0.09,Matches,Ligue 1,2024/25
539,Etienne Youte Kinkoue,fr FRA,DF,Le Havre,22,2002,28,26,"2,320",25.8,0,0,0,0,0,0,4,1,1.3,1.3,0.2,1.5,12,63,4,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06,Matches,Ligue 1,2024/25
540,Eloge Zabi,ci CIV,"DF,MF",Reims,17,2006,2,0,18,0.2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
541,Yoram Zague,fr FRA,"DF,FW",Paris S-G,18,2006,4,2,183,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,5,10,17,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches,Ligue 1,2024/25
542,Wilfried Zaha,ci CIV,FW,Lyon,31,1992,4,1,73,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,9,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches,Ligue 1,2024/25
543,Warren Zaïre-Emery,fr FRA,"MF,DF",Paris S-G,18,2006,29,23,"2,050",22.8,1,2,3,1,0,0,3,0,1.7,1.7,1.4,3.1,49,135,92,0.04,0.09,0.13,0.04,0.13,0.07,0.06,0.14,0.07,0.14,Matches,Ligue 1,2024/25
544,Miha Zajc,si SVN,MF,Toulouse,30,1994,19,1,262,2.9,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,7,24,9,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.10,0.07,0.10,Matches,Ligue 1,2024/25
545,Denis Zakaria,ch SUI,MF,Monaco,27,1996,26,24,"2,144",23.8,6,4,10,4,2,2,5,0,5.2,3.6,1.4,5.0,27,113,36,0.25,0.17,0.42,0.17,0.34,0.22,0.06,0.28,0.15,0.21,Matches,Ligue 1,2024/25
546,Anass Zaroury,ma MAR,"FW,MF",Lens,23,2000,28,16,"1,405",15.6,2,2,4,2,0,0,3,1,1.7,1.7,2.9,4.6,49,65,107,0.13,0.13,0.26,0.13,0.26,0.11,0.18,0.29,0.11,0.29,Matches,Ligue 1,2024/25
547,Nathan Zeze,fr FRA,DF,Nantes,19,2005,18,17,"1,512",16.8,0,0,0,0,0,0,6,0,0.3,0.3,0.0,0.3,2,46,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,Ligue 1,2024/25
548,Edon Zhegrova,xk KVX,"FW,MF",Lille,25,1999,12,12,978,10.9,4,1,5,4,0,0,1,0,2.3,2.3,2.2,4.5,37,54,81,0.37,0.09,0.46,0.37,0.46,0.21,0.21,0.41,0.21,0.41,Matches,Ligue 1,2024/25
549,Melvin Zinga,fr FRA,GK,Angers,22,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
550,Luck Zogbé,ci CIV,DF,Brest,19,2005,13,7,638,7.1,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,4,19,19,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches,Ligue 1,2024/25
551,Aristide Zossou,ci CIV,MF,Auxerre,19,2005,3,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
552,Yanis Zouaoui,dz ALG,"DF,FW",Le Havre,30,1994,17,9,976,10.8,0,2,2,0,0,0,3,0,0.1,0.1,2.9,3.1,33,32,33,0.00,0.18,0.18,0.00,0.18,0.01,0.27,0.28,0.01,0.28,Matches,Ligue 1,2024/25
553,Edhy Zuliani,fr FRA,DF,Toulouse,19,2004,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
