Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,League,Season
450,Luis Pérez,es ESP,DF,Valladolid,29,1995,30,28,"2,558",28.4,0,0,0,0,0,0,2,0,0.2,0.2,2.1,2.2,41,89,117,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,0.01,0.08,Matches,laliga,2024/25
451,Romain Perraud,fr FRA,DF,Betis,26,1997,28,22,"2,002",22.2,2,2,4,2,0,0,8,1,0.6,0.6,1.6,2.1,51,62,106,0.09,0.09,0.18,0.09,0.18,0.02,0.07,0.10,0.02,0.10,Matches,laliga,2024/25
452,Valentín Pezzolesi,es ESP,DF,Las Palmas,17,2007,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
453,Pica,es ESP,DF,Alavés,22,2002,9,5,499,5.5,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.4,3,15,0,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.06,0.06,0.06,Matches,laliga,2024/25
454,Yeremi Pino,es ESP,"MF,FW",Villarreal,21,2002,34,25,"1,934",21.5,4,7,11,4,0,0,11,0,3.9,3.9,5.3,9.2,42,66,213,0.19,0.33,0.51,0.19,0.51,0.18,0.25,0.43,0.18,0.43,Matches,laliga,2024/25
455,Portu,es ESP,"FW,MF",Girona,32,1992,27,6,779,8.7,1,2,3,1,0,0,4,0,1.6,1.6,1.7,3.3,20,16,79,0.12,0.23,0.35,0.12,0.35,0.19,0.19,0.38,0.19,0.38,Matches,laliga,2024/25
456,Beñat Prados,es ESP,MF,Athletic Club,23,2001,30,21,"1,715",19.1,1,0,1,1,0,0,7,0,1.0,1.0,1.1,2.1,20,78,32,0.05,0.00,0.05,0.05,0.05,0.05,0.06,0.11,0.05,0.11,Matches,laliga,2024/25
457,Abdón Prats,es ESP,"FW,MF",Mallorca,31,1992,24,3,456,5.1,2,0,2,1,1,1,4,0,2.2,1.5,0.1,1.6,0,7,14,0.39,0.00,0.39,0.20,0.20,0.45,0.03,0.47,0.29,0.32,Matches,laliga,2024/25
458,Javi Puado,es ESP,"FW,MF",Espanyol,26,1998,35,35,"2,974",33.0,12,4,16,7,5,5,8,0,11.6,7.7,3.0,10.7,73,75,113,0.36,0.12,0.48,0.21,0.33,0.35,0.09,0.44,0.23,0.32,Matches,laliga,2024/25
459,Dani Raba,es ESP,"FW,MF",Leganés,28,1995,29,24,"1,879",20.9,8,6,14,4,4,5,6,0,7.5,3.6,5.3,8.9,42,69,101,0.38,0.29,0.67,0.19,0.48,0.36,0.25,0.61,0.17,0.43,Matches,laliga,2024/25
460,Arnau Rafús,es ESP,GK,Valladolid,21,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
461,Antonio Raillo,es ESP,DF,Mallorca,32,1991,36,36,"3,207",35.6,2,0,2,2,0,0,7,1,2.0,2.0,1.6,3.7,31,108,20,0.06,0.00,0.06,0.06,0.06,0.06,0.05,0.10,0.06,0.10,Matches,laliga,2024/25
462,Benito Ramírez,es ESP,"DF,FW",Las Palmas,29,1995,19,2,478,5.3,0,0,0,0,0,0,2,1,0.3,0.3,0.9,1.2,14,16,62,0.00,0.00,0.00,0.00,0.00,0.06,0.16,0.22,0.06,0.22,Matches,laliga,2024/25
463,Sandro Ramírez,es ESP,"FW,MF",Las Palmas,29,1995,31,25,"2,034",22.6,9,3,12,8,1,1,6,0,4.1,3.3,3.4,6.7,52,52,121,0.40,0.13,0.53,0.35,0.49,0.18,0.15,0.33,0.15,0.29,Matches,laliga,2024/25
464,Jacobo Ramón,es ESP,DF,Real Madrid,19,2005,3,2,204,2.3,1,0,1,1,0,0,1,0,0.2,0.2,0.2,0.4,0,1,2,0.44,0.00,0.44,0.44,0.44,0.07,0.09,0.16,0.07,0.16,Matches,laliga,2024/25
465,Raphinha,br BRA,"FW,MF",Barcelona,27,1996,36,32,"2,839",31.5,18,9,27,16,2,2,4,0,19.2,17.6,12.7,30.3,94,135,349,0.57,0.29,0.86,0.51,0.79,0.61,0.40,1.01,0.56,0.96,Matches,laliga,2024/25
466,Andrei Ratiu,ro ROU,DF,Rayo Vallecano,26,1998,35,34,"3,065",34.1,2,3,5,2,0,0,5,0,1.8,1.8,5.7,7.5,122,145,167,0.06,0.09,0.15,0.06,0.15,0.05,0.17,0.22,0.05,0.22,Matches,laliga,2024/25
467,Raúl,es ESP,"FW,MF",Osasuna,23,2000,32,5,750,8.3,4,0,4,4,0,0,1,0,3.5,3.5,0.7,4.1,10,16,49,0.48,0.00,0.48,0.48,0.48,0.41,0.08,0.50,0.41,0.50,Matches,laliga,2024/25
468,Abderrahman Rebbach,dz ALG,"FW,MF",Alavés,25,1998,8,4,385,4.3,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.5,16,5,34,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.11,0.04,0.11,Matches,laliga,2024/25
469,Álex Remiro,es ESP,GK,Real Sociedad,29,1995,36,36,"3,240",36.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
470,Daniel Requena,es ESP,MF,Villarreal,20,2004,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
471,Diego Rico,es ESP,DF,Getafe,31,1993,33,32,"2,819",31.3,0,3,3,0,0,0,9,1,0.4,0.4,2.7,3.1,27,136,84,0.00,0.10,0.10,0.00,0.10,0.01,0.09,0.10,0.01,0.10,Matches,laliga,2024/25
472,Luis Rioja,es ESP,FW,Alavés,30,1993,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.57,0.57,0.00,0.57,Matches,laliga,2024/25
473,Luis Rioja,es ESP,"MF,FW",Valencia,30,1993,36,33,"2,831",31.5,5,3,8,3,2,2,6,0,3.3,1.7,4.5,6.2,93,103,228,0.16,0.10,0.25,0.10,0.19,0.10,0.14,0.25,0.05,0.20,Matches,laliga,2024/25
474,Rodrigo Riquelme,es ESP,"MF,DF",Atlético Madrid,24,2000,16,4,516,5.7,0,1,1,0,0,0,0,0,0.9,0.9,0.8,1.7,43,24,62,0.00,0.17,0.17,0.00,0.17,0.16,0.14,0.30,0.16,0.30,Matches,laliga,2024/25
475,Alberto Risco,es ESP,"MF,FW",Getafe,18,2005,5,0,69,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,3,6,0.00,0.00,0.00,0.00,0.00,0.22,0.19,0.41,0.22,0.41,Matches,laliga,2024/25
476,Mihailo Ristić,rs SRB,"DF,MF",Celta Vigo,28,1995,10,6,429,4.8,0,1,1,0,0,0,1,0,0.0,0.0,0.2,0.2,8,10,11,0.00,0.21,0.21,0.00,0.21,0.01,0.04,0.05,0.01,0.05,Matches,laliga,2024/25
477,Gorka Rivera Alonso,es ESP,"DF,MF",Getafe,19,2004,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
478,Marc Roca,es ESP,MF,Betis,27,1996,14,11,906,10.1,2,2,4,2,0,0,4,0,1.1,1.1,1.0,2.1,11,59,13,0.20,0.20,0.40,0.20,0.40,0.11,0.10,0.21,0.11,0.21,Matches,laliga,2024/25
479,Rodri,es ESP,FW,Betis,24,2000,3,1,118,1.3,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,4,8,11,0.00,0.00,0.00,0.00,0.00,0.13,0.06,0.19,0.13,0.19,Matches,laliga,2024/25
480,Adrian Rodriguez,es ESP,GK,Alavés,23,2000,2,1,122,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
481,Álvaro Rodríguez,uy URU,FW,Getafe,20,2004,22,7,852,9.5,2,0,2,2,0,0,6,0,1.2,1.2,0.3,1.5,6,13,50,0.21,0.00,0.21,0.21,0.21,0.13,0.03,0.16,0.13,0.16,Matches,laliga,2024/25
482,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Leganés,26,1998,29,12,"1,330",14.8,1,4,5,1,0,0,6,1,2.1,2.1,2.2,4.3,24,60,66,0.07,0.27,0.34,0.07,0.34,0.14,0.15,0.29,0.14,0.29,Matches,laliga,2024/25
483,Arturo Rodríguez,es ESP,FW,Las Palmas,17,2006,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
484,Damián Rodríguez,es ESP,MF,Celta Vigo,21,2003,17,10,927,10.3,0,0,0,0,0,0,3,0,0.1,0.1,0.8,0.9,8,71,12,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,0.01,0.09,Matches,laliga,2024/25
485,Dani Rodríguez,es ESP,"MF,FW",Mallorca,36,1988,37,26,"2,162",24.0,4,7,11,4,0,0,5,0,2.8,2.8,3.1,6.0,37,78,108,0.17,0.29,0.46,0.17,0.46,0.12,0.13,0.25,0.12,0.25,Matches,laliga,2024/25
486,Daniel Rodriguez,es ESP,FW,Barcelona,18,2005,1,1,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,2,9,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches,laliga,2024/25
487,James Rodríguez,co COL,"MF,FW",Rayo Vallecano,33,1991,6,1,140,1.6,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.5,3,13,7,0.00,0.00,0.00,0.00,0.00,0.19,0.11,0.29,0.19,0.29,Matches,laliga,2024/25
488,Javi Rodríguez,es ESP,DF,Celta Vigo,21,2003,36,26,"2,514",27.9,3,2,5,3,0,0,7,0,2.3,2.3,1.0,3.3,29,114,51,0.11,0.07,0.18,0.11,0.18,0.08,0.04,0.12,0.08,0.12,Matches,laliga,2024/25
489,Jesus Rodríguez,es ESP,FW,Betis,18,2005,21,15,"1,111",12.3,2,0,2,2,0,0,0,0,2.3,2.3,0.2,2.5,53,35,99,0.16,0.00,0.16,0.16,0.16,0.18,0.02,0.20,0.18,0.20,Matches,laliga,2024/25
490,Kirian Rodríguez,es ESP,MF,Las Palmas,28,1996,21,21,"1,758",19.5,0,3,3,0,0,0,2,0,1.6,1.6,1.5,3.0,25,128,39,0.00,0.15,0.15,0.00,0.15,0.08,0.07,0.16,0.08,0.16,Matches,laliga,2024/25
491,Ricardo Rodríguez,ch SUI,DF,Betis,31,1992,18,15,"1,274",14.2,0,1,1,0,0,0,0,0,0.2,0.2,0.4,0.6,19,63,32,0.00,0.07,0.07,0.00,0.07,0.01,0.03,0.04,0.01,0.04,Matches,laliga,2024/25
492,Rodrygo,br BRA,"FW,MF",Real Madrid,23,2001,30,22,"1,928",21.4,6,5,11,6,0,0,0,0,4.0,3.9,3.0,6.9,113,108,253,0.28,0.23,0.51,0.28,0.51,0.19,0.14,0.33,0.18,0.32,Matches,laliga,2024/25
493,Leo Román,es ESP,GK,Mallorca,24,2000,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
494,Carlos Romero,es ESP,DF,Espanyol,22,2001,34,28,"2,554",28.4,2,1,3,2,0,0,7,0,2.0,2.0,2.1,4.2,50,64,113,0.07,0.04,0.11,0.07,0.11,0.07,0.07,0.15,0.07,0.15,Matches,laliga,2024/25
495,Isaac Romero,es ESP,FW,Sevilla,24,2000,31,26,"2,156",24.0,4,2,6,4,0,1,10,1,6.8,6.0,2.1,8.1,21,29,95,0.17,0.08,0.25,0.17,0.25,0.28,0.09,0.37,0.25,0.34,Matches,laliga,2024/25
496,Luka Romero,ar ARG,"FW,MF",Alavés,19,2004,6,2,199,2.2,0,0,0,0,0,1,0,0,0.8,0.0,0.2,0.2,3,0,12,0.00,0.00,0.00,0.00,0.00,0.37,0.08,0.45,0.01,0.09,Matches,laliga,2024/25
497,Oriol Romeu,es ESP,MF,Girona,32,1991,25,17,"1,356",15.1,0,0,0,0,0,0,5,0,0.1,0.1,0.3,0.4,22,73,8,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches,laliga,2024/25
498,Vitor Roque,br BRA,FW,Betis,19,2005,22,14,"1,235",13.7,4,0,4,4,0,0,4,0,6.1,6.1,1.2,7.3,24,17,57,0.29,0.00,0.29,0.29,0.29,0.44,0.09,0.53,0.44,0.53,Matches,laliga,2024/25
499,Valentin Rosier,fr FRA,DF,Leganés,27,1996,32,28,"2,595",28.8,1,2,3,1,0,0,8,0,0.9,0.9,1.1,2.0,41,74,89,0.03,0.07,0.10,0.03,0.10,0.03,0.04,0.07,0.03,0.07,Matches,laliga,2024/25
500,Antonio Rüdiger,de GER,DF,Real Madrid,31,1993,29,26,"2,291",25.5,0,0,0,0,0,0,3,0,1.7,1.7,0.5,2.3,20,94,4,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.09,0.07,0.09,Matches,laliga,2024/25
501,Aitor Ruibal,es ESP,"DF,FW",Betis,28,1996,29,13,"1,313",14.6,1,3,4,1,0,0,5,0,0.9,0.9,2.4,3.3,21,50,64,0.07,0.21,0.27,0.07,0.27,0.06,0.17,0.23,0.06,0.23,Matches,laliga,2024/25
502,Abel Ruiz,es ESP,FW,Girona,24,2000,23,17,"1,346",15.0,4,0,4,3,1,2,3,0,4.6,3.0,0.5,3.5,21,23,71,0.27,0.00,0.27,0.20,0.20,0.31,0.03,0.34,0.20,0.23,Matches,laliga,2024/25
503,Ferrán Ruiz,es ESP,MF,Girona,21,2003,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
504,Youssouf Sabaly,sn SEN,DF,Betis,31,1993,22,20,"1,581",17.6,0,1,1,0,0,0,1,0,0.2,0.2,0.8,1.0,25,62,63,0.00,0.06,0.06,0.00,0.06,0.01,0.05,0.06,0.01,0.06,Matches,laliga,2024/25
505,Umar Sadiq,ng NGA,FW,Valencia,27,1997,16,9,825,9.2,5,0,5,5,0,0,4,0,3.4,3.4,0.7,4.1,9,7,49,0.55,0.00,0.55,0.55,0.55,0.37,0.08,0.45,0.37,0.45,Matches,laliga,2024/25
506,Umar Sadiq,ng NGA,FW,Real Sociedad,27,1997,7,2,227,2.5,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,5,5,18,0.00,0.00,0.00,0.00,0.00,0.09,0.06,0.15,0.09,0.15,Matches,laliga,2024/25
507,Jorge Sáenz,es ESP,DF,Leganés,27,1996,23,19,"1,690",18.8,1,0,1,1,0,0,4,1,1.3,1.3,0.1,1.4,5,36,2,0.05,0.00,0.05,0.05,0.05,0.07,0.01,0.07,0.07,0.07,Matches,laliga,2024/25
508,Jan Salas,es ESP,"MF,FW",Mallorca,18,2005,4,0,43,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,4,4,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,Matches,laliga,2024/25
509,Kike Salas,es ESP,DF,Sevilla,22,2002,31,25,"2,238",24.9,3,2,5,3,0,0,6,0,1.9,1.9,0.6,2.5,7,59,18,0.12,0.08,0.20,0.12,0.20,0.08,0.02,0.10,0.08,0.10,Matches,laliga,2024/25
510,Albert Sambi Lokonga,be BEL,MF,Sevilla,24,1999,22,16,"1,471",16.3,0,2,2,0,0,0,4,0,0.9,0.9,1.0,1.9,24,93,20,0.00,0.12,0.12,0.00,0.12,0.06,0.06,0.12,0.06,0.12,Matches,laliga,2024/25
511,Chuky san jose,es ESP,MF,Valladolid,20,2004,18,9,728,8.1,2,0,2,2,0,0,1,0,2.2,2.2,1.2,3.4,6,15,27,0.25,0.00,0.25,0.25,0.25,0.28,0.15,0.42,0.28,0.42,Matches,laliga,2024/25
512,Oihan Sancet,es ESP,MF,Athletic Club,24,2000,29,19,"1,620",18.0,15,1,16,12,3,3,2,0,9.7,7.3,1.9,9.2,52,90,115,0.83,0.06,0.89,0.67,0.72,0.54,0.10,0.64,0.40,0.51,Matches,laliga,2024/25
513,Antonio Sánchez,es ESP,"MF,DF",Mallorca,27,1997,33,12,"1,395",15.5,0,0,0,0,0,0,3,0,1.1,1.1,0.6,1.7,18,38,53,0.00,0.00,0.00,0.00,0.00,0.07,0.04,0.11,0.07,0.11,Matches,laliga,2024/25
514,Iván Sánchez,es ESP,"MF,FW",Valladolid,31,1992,32,11,"1,404",15.6,2,1,3,2,0,0,4,0,0.7,0.7,2.9,3.5,60,77,93,0.13,0.06,0.19,0.13,0.19,0.04,0.19,0.23,0.04,0.23,Matches,laliga,2024/25
515,Javi Sánchez,es ESP,DF,Valladolid,27,1997,25,25,"2,026",22.5,2,0,2,2,0,0,6,0,0.5,0.5,0.3,0.8,4,34,4,0.09,0.00,0.09,0.09,0.09,0.02,0.01,0.03,0.02,0.03,Matches,laliga,2024/25
516,Juanlu Sánchez,es ESP,"MF,DF",Sevilla,20,2003,32,18,"1,722",19.1,4,4,8,4,0,0,6,1,2.1,2.1,2.8,5.0,44,68,83,0.21,0.21,0.42,0.21,0.42,0.11,0.15,0.26,0.11,0.26,Matches,laliga,2024/25
517,Manu Sánchez,es ESP,DF,Alavés,23,2000,33,30,"2,634",29.3,1,0,1,1,0,0,6,1,1.7,1.7,1.2,2.9,47,78,97,0.03,0.00,0.03,0.03,0.03,0.06,0.04,0.10,0.06,0.10,Matches,laliga,2024/25
518,Maroan Sannadi,ma MAR,FW,Athletic Club,23,2001,16,7,754,8.4,1,1,2,1,0,0,0,0,3.5,3.5,0.6,4.1,21,15,67,0.12,0.12,0.24,0.12,0.24,0.41,0.07,0.48,0.41,0.48,Matches,laliga,2024/25
519,Jesús Santiago,es ESP,MF,Getafe,20,2004,19,4,372,4.1,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,4,16,4,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,laliga,2024/25
520,Aleksandar Sedlar,rs SRB,DF,Alavés,32,1991,9,7,594,6.6,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,2,12,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
521,Sergi,es ESP,DF,Leganés,32,1992,36,33,"2,957",32.9,2,0,2,2,0,0,2,1,1.5,1.5,0.4,1.9,3,77,2,0.06,0.00,0.06,0.06,0.06,0.05,0.01,0.06,0.05,0.06,Matches,laliga,2024/25
522,Nicolás Serrano,es ESP,FW,Athletic Club,21,2003,4,1,112,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,4,18,0.00,0.00,0.00,0.00,0.00,0.13,0.02,0.15,0.13,0.15,Matches,laliga,2024/25
523,Fábio Silva,pt POR,FW,Las Palmas,22,2002,24,22,"1,866",20.7,10,3,13,8,2,3,7,0,8.8,6.4,2.0,8.4,30,26,119,0.48,0.14,0.63,0.39,0.53,0.42,0.10,0.52,0.31,0.41,Matches,laliga,2024/25
524,Rui Silva,pt POR,GK,Betis,30,1994,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,laliga,2024/25
525,Giuliano Simeone,ar ARG,MF,Atlético Madrid,21,2002,33,26,"1,926",21.4,2,6,8,2,0,0,4,0,2.2,2.2,5.2,7.4,69,49,189,0.09,0.28,0.37,0.09,0.37,0.10,0.24,0.35,0.10,0.35,Matches,laliga,2024/25
526,Unai Simón,es ESP,GK,Athletic Club,27,1997,21,21,"1,890",21.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
527,Daley Sinkgraven,nl NED,DF,Las Palmas,29,1995,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,7,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,laliga,2024/25
528,Jailson Siqueira,br BRA,"DF,MF",Celta Vigo,28,1995,13,6,614,6.8,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.2,10,43,3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,laliga,2024/25
529,Antonio Sivera,es ESP,GK,Alavés,27,1996,32,32,"2,810",31.2,0,0,0,0,0,0,6,1,0.0,0.0,0.1,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
530,Justin Smith,ca CAN,MF,Espanyol,21,2003,5,3,209,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,6,7,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,laliga,2024/25
531,Alex Sola,es ESP,"MF,FW",Getafe,25,1999,19,13,"1,029",11.4,0,1,1,0,0,0,4,0,1.0,1.0,0.7,1.6,24,23,61,0.00,0.09,0.09,0.00,0.09,0.08,0.06,0.14,0.08,0.14,Matches,laliga,2024/25
532,Arnau Solà,es ESP,MF,Villarreal,21,2003,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
533,Jhon Solis,co COL,MF,Girona,19,2004,19,3,535,5.9,1,0,1,1,0,0,3,0,0.7,0.7,0.1,0.7,9,29,15,0.17,0.00,0.17,0.17,0.17,0.11,0.01,0.12,0.11,0.12,Matches,laliga,2024/25
534,David Soria,es ESP,GK,Getafe,31,1993,38,38,"3,420",38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
535,Juan Soriano,es ESP,GK,Leganés,26,1997,6,6,540,6.0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
536,Hugo Sotelo,es ESP,MF,Celta Vigo,20,2003,24,15,"1,254",13.9,0,0,0,0,0,0,5,0,0.2,0.2,1.7,1.8,21,83,38,0.00,0.00,0.00,0.00,0.00,0.01,0.12,0.13,0.01,0.13,Matches,laliga,2024/25
537,Djibril Sow,ch SUI,MF,Sevilla,27,1997,30,24,"2,062",22.9,2,1,3,2,0,0,5,0,2.4,2.4,1.6,4.0,23,100,50,0.09,0.04,0.13,0.09,0.13,0.10,0.07,0.18,0.10,0.18,Matches,laliga,2024/25
538,Carl Starfelt,se SWE,DF,Celta Vigo,29,1995,28,26,"2,270",25.2,1,0,1,1,0,0,5,0,0.5,0.5,0.2,0.7,11,66,1,0.04,0.00,0.04,0.04,0.04,0.02,0.01,0.03,0.02,0.03,Matches,laliga,2024/25
539,Orri Steinn Óskarsson,is ISL,FW,Real Sociedad,19,2004,23,9,944,10.5,3,0,3,3,0,0,1,0,5.2,5.2,0.2,5.4,6,9,50,0.29,0.00,0.29,0.29,0.29,0.50,0.02,0.52,0.50,0.52,Matches,laliga,2024/25
540,Stoichkov,es ESP,"MF,FW",Alavés,30,1993,16,6,699,7.8,0,1,1,0,0,0,1,0,1.1,1.1,1.2,2.3,9,26,41,0.00,0.13,0.13,0.00,0.13,0.14,0.15,0.30,0.14,0.30,Matches,laliga,2024/25
541,Cristhian Stuani,uy URU,FW,Girona,37,1986,32,6,"1,078",12.0,11,2,13,8,3,3,4,0,8.1,5.8,0.6,6.5,2,10,36,0.92,0.17,1.09,0.67,0.83,0.68,0.05,0.73,0.49,0.54,Matches,laliga,2024/25
542,Álex Suárez,es ESP,DF,Las Palmas,31,1993,30,30,"2,460",27.3,0,0,0,0,0,0,12,0,0.5,0.5,0.1,0.6,6,53,3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,laliga,2024/25
543,Denis Suárez,es ESP,MF,Villarreal,30,1994,21,7,608,6.8,1,1,2,1,0,0,0,0,0.9,0.9,1.5,2.4,27,35,24,0.15,0.15,0.30,0.15,0.30,0.14,0.22,0.36,0.14,0.36,Matches,laliga,2024/25
544,Luka Sučić,hr CRO,MF,Real Sociedad,21,2002,29,21,"1,792",19.9,1,1,2,1,0,0,4,0,3.3,3.3,2.6,5.9,30,79,56,0.05,0.05,0.10,0.05,0.10,0.17,0.13,0.30,0.17,0.30,Matches,laliga,2024/25
545,Suso,es ESP,"FW,MF",Sevilla,30,1993,16,4,606,6.7,0,2,2,0,0,0,3,0,0.7,0.7,1.6,2.3,20,43,74,0.00,0.30,0.30,0.00,0.30,0.11,0.24,0.35,0.11,0.35,Matches,laliga,2024/25
546,Williot Swedberg,se SWE,"FW,MF",Celta Vigo,20,2004,32,15,"1,348",15.0,4,5,9,4,0,0,1,0,5.2,5.2,2.6,7.9,34,28,116,0.27,0.33,0.60,0.27,0.60,0.35,0.17,0.52,0.35,0.52,Matches,laliga,2024/25
547,Mamadou Sylla,sn SEN,"FW,MF",Valladolid,30,1994,29,17,"1,583",17.6,5,1,6,1,4,4,5,0,5.1,2.0,1.7,3.6,15,22,52,0.28,0.06,0.34,0.06,0.11,0.29,0.09,0.39,0.11,0.21,Matches,laliga,2024/25
548,Wojciech Szczęsny,pl POL,GK,Barcelona,34,1990,15,15,"1,350",15.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
549,Alexander Sørloth,no NOR,FW,Atlético Madrid,28,1995,35,15,"1,566",17.4,20,2,22,19,1,1,4,0,16.8,16.0,1.6,17.6,32,31,81,1.15,0.11,1.26,1.09,1.21,0.97,0.09,1.06,0.92,1.01,Matches,laliga,2024/25
550,Renato Tapia,pe PER,"MF,DF",Leganés,29,1995,34,28,"2,424",26.9,1,0,1,1,0,0,8,0,0.6,0.6,0.4,1.0,17,83,20,0.04,0.00,0.04,0.04,0.04,0.02,0.01,0.04,0.02,0.04,Matches,laliga,2024/25
551,César Tárrega,es ESP,DF,Valencia,22,2002,34,34,"3,026",33.6,2,0,2,2,0,0,7,0,1.9,1.9,0.1,2.1,20,79,1,0.06,0.00,0.06,0.06,0.06,0.06,0.00,0.06,0.06,0.06,Matches,laliga,2024/25
552,Aurélien Tchouaméni,fr FRA,"DF,MF",Real Madrid,24,2000,32,31,"2,689",29.9,0,0,0,0,0,0,5,0,1.7,1.7,0.6,2.2,19,154,13,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.07,0.06,0.07,Matches,laliga,2024/25
